gain	19	17	-83.95
gain	17	20	-84.23
gain	20	17	-86.35
gain	17	21	-72.32
gain	21	17	-75.39
gain	17	22	-68.31
gain	22	17	-68.13
gain	17	23	-71.55
gain	23	17	-75.30
gain	17	24	-84.19
gain	24	17	-90.33
gain	18	19	-71.92
gain	19	18	-71.39
gain	18	20	-98.45
gain	20	18	-93.94
gain	18	21	-85.15
gain	21	18	-81.59
gain	18	22	-76.52
gain	22	18	-69.70
gain	18	23	-69.94
gain	23	18	-67.05
gain	18	24	-83.98
gain	24	18	-83.49
gain	19	20	-95.13
gain	20	19	-91.14
gain	19	21	-96.01
gain	21	19	-92.97
gain	19	22	-94.22
gain	22	19	-87.93
gain	19	23	-79.61
gain	23	19	-77.25
gain	19	24	-71.33
gain	24	19	-71.36
gain	20	21	-68.87
gain	21	20	-69.83
gain	20	22	-79.04
gain	22	20	-76.74
gain	20	23	-90.66
gain	23	20	-92.29
gain	20	24	-99.71
gain	24	20	-103.73
gain	21	22	-64.24
gain	22	21	-60.98
gain	21	23	-84.95
gain	23	21	-85.62
gain	21	24	-87.12
gain	24	21	-90.19
gain	22	23	-68.63
gain	23	22	-72.55
gain	22	24	-82.14
gain	24	22	-88.46
gain	23	24	-68.64
gain	24	23	-71.04
noise	0	-107.02	4.00
noise	1	-109.63	4.00
noise	2	-104.09	4.00
noise	3	-104.75	4.00
noise	4	-108.36	4.00
noise	5	-105.70	4.00
noise	6	-108.22	4.00
noise	7	-103.93	4.00
noise	8	-105.57	4.00
noise	9	-105.41	4.00
noise	10	-107.42	4.00
noise	11	-107.16	4.00
noise	12	-105.35	4.00
noise	13	-105.20	4.00
noise	14	-102.69	4.00
noise	15	-104.29	4.00
noise	16	-103.36	4.00
noise	17	-108.69	4.00
noise	18	-102.66	4.00
noise	19	-104.63	4.00
noise	20	-106.64	4.00
noise	21	-104.80	4.00
noise	22	-109.93	4.00
noise	23	-103.36	4.00
noise	24	-104.09	4.00
